trial_id,sample_name,athlete,action_type,key_event,key_rule,key_frame_index,key_time_sec,window_start_frame,window_end_frame,point,valid_pct,key_x_mm,key_y_mm,key_z_mm
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LELB,100.0,-426.0145830426897,190.7652086530413,773.6321236746652
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RELB,100.0,117.84530094691685,284.12664794921875,991.321550641741
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LWRA,100.0,-463.07213047572543,202.75413731166296,652.3649117606027
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LWRB,100.0,-512.7399553571429,151.56438173566545,668.3799700055804
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RWRA,100.0,299.3141523088728,438.60836138044084,1030.7264665876116
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RWRB,99.96447602131438,345.9253496442522,392.48136029924666,1033.9163818359375
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LASI,100.0,-128.4887411934989,192.19344656808036,625.8479527064732
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RASI,98.29484902309059,40.28119986397879,140.4662846156529,691.3198765345982
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LKNE,100.0,-125.602294921875,274.5008021763393,422.3098624093192
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RKNE,100.0,-134.25111934116907,-224.83846609933036,344.5880868094308
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LANK,100.0,-98.44296591622489,246.42799595424108,120.7182846069336
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RANK,100.0,-307.34214564732144,-443.57202584402904,403.2431161063058
